cat_num,term,bracketed,field,number,title,faculty,description,prerequisites,notes,meetings,building,room
77155,FALL,0,APPHY,50a,"Physics as a Foundation for Science and Engineering, Part I","aadaacc9b1be7d5b201adea452363733,edd0ffa4e963a5d6f0104b3020999fbd","AP 50a is the first half of a one-year, team-based and project-based introduction to physics. This course teaches students to develop scientific reasoning and problem-solving skills. AP50a topics include: kinematics; linear and rotational motion; relativity; conservation of momentum and energy; forces; gravitation; and oscillations and waves. Multivariable and vector calculus is introduced and used extensively in the course. Students work in teams on three-month long projects, each culminating in a project fair. The twice-weekly class periods are all inclusive: there are no separate labs or discussion sections.","Mathematics preparation at least at the level of Mathematics 1b concurrently is required. However, some elementary ideas from multivariable calculus are used and students are encouraged to take Applied Mathematics 21a or Mathematics 21a concurrently. The mathematics content of Applied Physics 50a will be coordinated with Applied Mathematics 21a. This course can be taken concurrently with AM 21a to meet the calculus prerequisite. This course can be taken concurrently with AM 21a to meet the calculus prerequisite.","AP50a satisfies the premedical requirements and is equivalent in content and rigor to a standard introductory physics course for scientists and engineers (Physical Sciences 2, Physical Sciences 12a, Physics 15a), but focuses on the application of physics to real-world problems. This course, when taken for a letter grade, meets the General Education requirement for Science of the Physical Universe.","Tu., Th., 10-1","Pierce Hall",301
77175,SPRING,1,CELTIC,109,"The Finn Cycle",,"This course explores the `sprawling forest' of Gaelic literature from Ireland and Scotland surrounding Finn mac Cumaill (otherwise known as Finn MacCool). Finn is variously portrayed as a hunter-warrior-seer and is the leader of the intrepid fiana war-band. We survey this Fenian literature as it is presented to us by medieval and early modern Gaelic manuscript tradition. We also engage with the rich modern Fenian folklore of Scotland, Ireland and Nova Scotia. This includes the study of important texts such as Acallam na Senorach (`The Dialogue of the Ancients') and Toraigheacht Dhiarmada agus Ghrainne (`The Pursuit of Diarmait and Grainne'). We also consider the impact of this literature on the rest of Europe by examining the English-language-works published by James MacPherson in the 1760s and the ensuing Ossian controversy.",,"All readings in English translation.","M., W., (F.), at 11",,
7724,FALL,1,E-PSCI,141,"Isotope and Trace Element Geochemistry and Geochronology",2f2eb94c5e0e70559044f06541db9249,"The origin of the element and isotope distribution in the Earth and the Solar System. Closed system radioactive decay, isotope fractionation, mass balance and mixing. Application of Rb-Sr, Sm-Nd, U-Th-Pb, Lu-Hf, Re-Os and K-Ar isotope systems for geochronology and as tracers for geological processes. Noble gas geochemistry. Extinct nuclides. Cosmogenic nuclides. U-Th-series nuclides. Planetary isotopic evolution. Stable isotope geochemistry. Application of H, C, N, O, and S isotopes as tracers of geochemical and biogeochemical processes.","A course in college-level chemistry or equivalent; EPS 7 or 21, or equivalent (recommended).","Given in alternate years.","Hours to be arranged",,
7725,SPRING,0,MATH,132,"Topology II: Smooth Manifolds",58a07847929f3aad4bd1615bae111a00,"Differential manifolds, smooth maps and transversality. Winding numbers, vector fields, index and degree. Differential forms, Stokes' theorem, introduction to cohomology.","Mathematics 23a,b, 25a,b, 55a,b or 112.",,"Tu., Th., 10-11:30","Science Center",116
77253,FALL,1,HIST,2331,"Adam Smith: Philosophy and Political Economy: Seminar","3acb275dfa82469d7a5711a7f7c4cce5,c0f5053872674cf9048b8b9db27217ef","The course examines Adam Smith's writings on philosophy, law and political economy, in historical perspective and in relation to the foundations of modern thought.","Permission of the Instructors.",,"Hours to be arranged",,
7731,SPRING,0,E-PSCI,133,"Atmospheric Chemistry",5b8dc69aeaa903f05a3ade6dc73e2747,"Physical and chemical processes determining the composition of the atmosphere and its implications for climate, ecosystems, and human welfare. Construction of atmospheric composition models. Atmospheric transport. Nitrogen, oxygen, and carbon cycles. Climate forcing by greenhouse gases and aerosols. Stratospheric ozone. Oxidizing power of the atmosphere. Surface air pollution: aerosols and ozone. Deposition to ecosystems: acid rain, nitrogen, mercury.","Physical Sciences 1, 2, Mathematics 1b; or equivalents.","This course, when taken for a letter grade, meets the General Education requirement for Science of the Physical Universe and the Core area requirement for Science A.","Tu., Th., 11:30-1","University Museum","105 (Daly Seminar Rm)"
77319,FALL,0,MUSIC,10hfr,"Harvard-Radcliffe Orchestra",edff96772a893661f9ec26e75f7f75aa,"This is an experiential learning course. The ensemble gives several concerts each year, sometimes joining with the chorus to perform large-scale works. Students are required to attend all rehearsals and certain special Saturday ""retreats"" announced in advance. Students are expected to practice the music outside the rehearsal time. Grades are based on attendance and participation.",,"This course may be taken repeatedly, but to receive credit the course must be taken in the Fall and Spring semesters consecutively. A maximum of four semesters (two years) may be counted as credit towards the degree.","M., Th., 7-9:30 p.m.",,
77319,SPRING,0,MUSIC,10hfr,"Harvard-Radcliffe Orchestra",edff96772a893661f9ec26e75f7f75aa,"This is an experiential learning course. The ensemble gives several concerts each year, sometimes joining with the chorus to perform large-scale works. Students are required to attend all rehearsals and certain special Saturday ""retreats"" announced in advance. Students are expected to practice the music outside the rehearsal time. Grades are based on attendance and participation.",,"This course may be taken repeatedly, but to receive credit the course must be taken in the Fall and Spring semesters consecutively. A maximum of four semesters (two years) may be counted as credit towards the degree.","M., Th., 7-9:30 p.m.",,
7732,FALL,0,APMTH,104,"Series Expansions and Complex Analysis",c133012626c5ee9fdd70d54f06e99f16,"Introduces fundamental concepts for solving real-world problems and emphasizes their applications through examples from the physical and social sciences. Topics: series expansions and their convergence; complex functions, mappings, differentiation, integration, residues, Taylor and McLaurin expansions; wave (Fourier) and wavelet expansions and transformations, and their uses in signal and image analysis and solving differential equations.","Applied Mathematics 21a and 21b, or Mathematics 21a and 21b.",,"M., W., F., at 1","60 Oxford Street",330
77408,SPRING,0,ISLAMCIV,130,"Islamization and Vernacularization: Religious and Cultural Dynamics in the History of Muslim Southeast Asia",3188969588d1757a7985355c69020886,"From its origins in Arabia, Islam has expanded across the globe and taken deep root in diverse societies across Asia and Africa over the past 1,400 years. This course explores the cultural and political dynamics of Islamization and vernacularization as themes of global Islamic history with particular reference to developments in Muslim Southeast Asia. Major topics to be covered include the spread of Islam, the development of vernacular Muslim cultures, the rise of regional sultanates, the impact of European colonialism, and modern reformist critiques of vernacular forms of devotional practice and cultural expression.",,"No previous background in Islamic Studies or Arabic language is required for this course. Offered jointly with the Divinity School as 3020.","W., 1-3","Sever Hall",212
77411,SPRING,0,PHIL,160,"Classics of Philosophical Psychology: Proseminar",b902d1e8f2962864337d464efee3b6a9,"Readings from old and new classics in philosophical psychology, including primarily William James's The Principles of Psychology, Susan Carey's The Origin of Concepts, and Tyler Burge's Origins of Objectivity.",,,"Tu., 2-4","Emerson Hall",310
77429,FALL,0,EXPOS,10.001,"Introduction to Expository Writing",ded9c7ebfa7c3b450747811a1c46b639,"A rigorous, intensive elective that helps students prepare for the demands of college writing. In small classes, students work closely with instructors on developing and organizing ideas, analyzing sources, and writing clear, engaging essays. Students also meet frequently in individual conferences with instructors to discuss their work. Assignments are based on sources from a range of disciplines and genres.",,,"Tu., Th., at 11","Boylston Hall",G-07
7743,SPRING,1,HIST,1055,"Vengeance, Hatred, and Law in Premodern Europe",a7fdf5bc2488632fabb4290914abff77,"Will explore the great transformation in European legal habits that took place between 500 and 1600, as family-based forms of law, vengeance, and regulation gave way to royal, municipal, and ecclesiastical justice. Topics include the blood feud, the judicial ordeal, and judicial torture. The course is designed to raise ethical and substantive issues that are relevant to an understanding of the function of law and justice in the modern world.",,"This course, when taken for a letter grade, meets the Core area requirement for Historical Study B.","Hours to be arranged",,
